,Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url,Comment ID,Comment,Likes,Replies,Video ID
2104,"""YORU THAT FLASH IS UNFAIR"" (they were mad)",Red,UCFJ1pr8iwWPeQjmeHnPhqvA,2022-11-17T14:21:21Z,8:8,175,2788,52314,TJH_AJwqjto,https://www.youtube.com/watch?v=TJH_AJwqjto,UgyeeASm0F6F-pjK5Sp4AaABAg,First,0,2,TJH_AJwqjto
2105,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzYhURjsZQI86IJ_mB4AaABAg,"JOIN THE GRIDDY PC GIVEAWAY SHEESH <a href=""https://bit.ly/ZiptiePCGiveaway"">https://bit.ly/ZiptiePCGiveaway</a>",299,12,6iGaCmbgxKw
2106,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgysaTM8RWhgMs1TvQJ4AaABAg,Only Ziptie can make both his team and the enemy team miserable,2214,8,6iGaCmbgxKw
2107,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyRCPGsPBk3UhOehaN4AaABAg,Thx for making me postpone todays stream to watch you hit the griddy on people,929,10,6iGaCmbgxKw
2108,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugw4T5bA23bZrhXMyIV4AaABAg,this man always finds a way to shock people in the weirdest ways possible,603,0,6iGaCmbgxKw
2109,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwN5NIEHFy3YEnBD6p4AaABAg,I find it nothing short of incredible how Yoru is the only character that can Griddy swing. It&#39;s just nonstop Ws for Yoru mains,433,4,6iGaCmbgxKw
2110,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugwv7PNbvAOPMsGr66J4AaABAg,Zip was the only person who was able to make me feel less alone by watching his video like seriously thanks man I really needed this ❤,389,8,6iGaCmbgxKw
2111,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugz4RbP3kfsEJGhbLv94AaABAg,"Only this guy understands true gaming. He doesn&#39;t play to win, he plays to have fun and still manages to fucking radiant. Love you brother ❤❤❤",90,0,6iGaCmbgxKw
2112,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzGuidekqHFy5K6EFh4AaABAg,"<a href=""https://www.youtube.com/watch?v=6iGaCmbgxKw&amp;t=9m58s"">9:58</a> Here you can see a wild Yoru in his natural habitat perfoming his unique mating call",37,0,6iGaCmbgxKw
2113,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzuWog7pSj9BP7Ss2V4AaABAg,"I love how the griddy swing isn&#39;t only cool, but also functional since it only half blinds you",5,0,6iGaCmbgxKw
2114,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxqGgmCtyMJ4mLAPWp4AaABAg,"Man got tired of being a king, so he became the griddy god! <b>All hail the Griddy god</b>",115,0,6iGaCmbgxKw
2115,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwcvDxqJ2dFjz1ViTx4AaABAg,We need more yoru clips using high ground  that was big brain af.,42,0,6iGaCmbgxKw
2116,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugy6Dc6Z3D_R3dvWZp14AaABAg,"this was so funny, i love zips compilations and music he uses. i wanna be able to take valorant not as serious and just have fun with it like he does. also howd he even find that griddy lol🦔❄",1,0,6iGaCmbgxKw
2117,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugyidd91yjKQ6lPM_rB4AaABAg,The Griddy Swing be the ultimate mind game for both friends and foe.<br>Never let them know your next move.,15,0,6iGaCmbgxKw
2118,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxCdHO12ab_Vx_UdSN4AaABAg,Wow the clone boost after ult is so big brain and cool af,44,0,6iGaCmbgxKw
2119,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugx6zBtGkTse__E1ECp4AaABAg,i love watching your videos it makes me just smile seeing people do this wacky things in val and get away with it your actually the reason i love playing yoru,0,0,6iGaCmbgxKw
2120,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzTXXUo4oqHQImv3Td4AaABAg,Alternative title: Ziptie completed story eons ago and is now completing side-quests for 100%,12,0,6iGaCmbgxKw
2121,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxucjXlQXgCdbZosSB4AaABAg,"Your videos always make me happy, the reactions when you do weird stuff like this is pure gold. Keep it up Zip!! &lt;3",0,0,6iGaCmbgxKw
2122,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugycty5TP5A3rodItDN4AaABAg,Its insane how you can actually come up with more Yoru techniques,22,0,6iGaCmbgxKw
2123,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugxo1_UUdEEzYykAGZJ4AaABAg,"This is what I&#39;ve been whating for,<br>Yoru tech to rival the backwards decoy!",1,0,6iGaCmbgxKw
2124,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugw-gpvNXCEKgxQD1Zt4AaABAg,HOW TO GRIDDY: <br><br>HOLD A FLASH - LOOK DOWN - MOVE RIGHT.<br><br>only works when going right idk why,17,3,6iGaCmbgxKw
2125,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxRkKVUwhQL6BiyR9N4AaABAg,"OMGGG I was in Calvin&#39;s stream that day lmao I swear you&#39;re ong the best yoru in the whole world, thank you for being so wholesome and troll at the same time&lt;33",0,0,6iGaCmbgxKw
2126,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugzzj6bLUQbbx_WajAl4AaABAg,"You are the key to get out of the depression man, I don&#39;t even play this game anymore but your videos are the best.",0,0,6iGaCmbgxKw
2127,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzvNMA7Mp6hh9TnY2d4AaABAg,I ABSOLUTLY LOST IT WITH THE FIRST CLIP. Hope the rest of the video is more of the same,2,0,6iGaCmbgxKw
2128,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxLR6qEw_g740zvUg94AaABAg,I’m so happy you used Boy Pablo in your video!!!! Awesome clips as always!!!,10,0,6iGaCmbgxKw
2129,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxsyfHl5-yCXy-QwhZ4AaABAg,I like ur yoru compilation. I also love ur choice of music. I love good kid and I just think it fits well with your edits,0,0,6iGaCmbgxKw
2130,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugw2BvM9A1WWwuawnLt4AaABAg,Ziptie can have fun and be amazing at the game… now that’s hard to do,0,0,6iGaCmbgxKw
2131,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugz6piODOPoFnQ6y0VR4AaABAg,"The intro got me laugh sooo bad, guud job Ziptie 🤣",0,0,6iGaCmbgxKw
2132,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugwi9iocKbKpsWH9oQ14AaABAg,You my friend have earned a faithful subscriber.  Keep up the content dude &lt;3,0,0,6iGaCmbgxKw
2133,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxUhHlv5PjrWwp7Bg14AaABAg,This was actually a God tier video keep em coming tie,0,0,6iGaCmbgxKw
2134,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugxh-lgq4cHM94dqYMB4AaABAg,this just makes me wanna use yoru for the troll during comp and unra lol,1,0,6iGaCmbgxKw
2135,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzJkTRwSC9K6sk-YUt4AaABAg,This guy is so good at yoru he can teleport to different maps,1,0,6iGaCmbgxKw
2136,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyFDirv6-Fq76BHU6V4AaABAg,i want to play like you<br>watching you dominate everybody makes me sad :)))))),0,0,6iGaCmbgxKw
2137,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzpZildJNN6ZOYQg9t4AaABAg,"whenever you post a vid it lights up my day and my yoru games, thank you red!",0,0,6iGaCmbgxKw
2138,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyXijQWmKlnCRSiCWN4AaABAg,That looking down=half-blind tip actually just helped me a lot since I just unlocked Yoru and started to main him,0,0,6iGaCmbgxKw
2139,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyQPbZ1sVfMUDjicH54AaABAg,"I took a break from Valo but now, makes me want to play again. and yes, I use yoru too",0,0,6iGaCmbgxKw
2140,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugysvp2lT3luVLvGtqB4AaABAg,This man is on of the reason why I am a yoru main,1,0,6iGaCmbgxKw
2141,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyAQ72xxjcGsBxfbmZ4AaABAg,I always see you play with Judg and you two are funny af. I guess time to sub.😗,0,0,6iGaCmbgxKw
2142,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugx-6cBAJ_tXQqXBTUh4AaABAg,"Yoru in enemy team was doing the swing, my team neon was like &quot;wth was this?&quot; and didn&#39;t shoot him, I was being like &quot;wait you didn&#39;t know griddy swing?&quot; 😂😂 I laughed then killed that yoru<br>Oh also when we were done with the match, he was asking me what was that moves cause he thought it was a bug, I told my friend to search ziptie in youtube lol",0,0,6iGaCmbgxKw
2143,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxbooA-B9hRbDhAp1J4AaABAg,The songs the aim the laughs the vibes just perfect 10000/1000 on the scale fr,0,0,6iGaCmbgxKw
2144,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyrjSd0lEBq2ih2-L54AaABAg,The transition from haven to ascent was clean,0,0,6iGaCmbgxKw
2145,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwDlnY5NX2WD62jJP14AaABAg,this guy is the reason why they buffed yoru xD keep up the good work and dont forget to always griddy,0,0,6iGaCmbgxKw
2146,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxTabynGLXcxTvG1dF4AaABAg,How do you actually have fun playing Valorant? Your videos are the best,0,0,6iGaCmbgxKw
2147,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxDzWjxj52HW9u-20V4AaABAg,this man has created a rank above radiant <br>its called miserable griddy,2,0,6iGaCmbgxKw
2148,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwDU2gk4EXtWWxaPzF4AaABAg,"<a href=""https://www.youtube.com/watch?v=6iGaCmbgxKw&amp;t=2m53s"">2:53</a> was sick af and the edit was in sync",0,0,6iGaCmbgxKw
2149,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzN7HTf_5JE9xXwWLR4AaABAg,"It&#39;s 1am, but Ziptie hittin&#39; the griddy more important",3,0,6iGaCmbgxKw
2150,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyeX8yfIQyOj9W83Kd4AaABAg,the best thing about this is we already saw it on twitter and it still makes me laugh even tho i watched it 10 times on twitter.,1,0,6iGaCmbgxKw
2151,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyleIODXhg5_An1iGp4AaABAg,this man is why im proud to be a yoru main,0,0,6iGaCmbgxKw
2152,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzS4WUl0D_ptn4e5vF4AaABAg,That timing with &quot;Remember when&quot; goes hard on that op shot,0,0,6iGaCmbgxKw
2153,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwcLS1eroUtmnrxA-l4AaABAg,"when this man uploads, i click faster than i am in the bed",26,0,6iGaCmbgxKw
2154,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugy_ltnA0Wf_OMhVXOd4AaABAg,"A wise man once said <br>&quot;If you can&#39;t blow them with your brilliance, baffle them with your bull****&quot;",1,0,6iGaCmbgxKw
2155,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugz4gn4PXpLESGcFvnF4AaABAg,"Thank for your video, it inspires me playing Yoru and making video about this agent ❤",0,0,6iGaCmbgxKw
2156,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzmbC_9ENauqelsp3N4AaABAg,there is still a lot of potential for yoru its just insane,0,0,6iGaCmbgxKw
2157,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyXxQw8xYYDKbgxa4B4AaABAg,"I just did Griddy swing yesterday, i watched a short video and i was like &quot;Oooh.. that was good one should i try it&quot; and then match point i just did griddy swing!! Omen just missed shot.",0,0,6iGaCmbgxKw
2158,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzWqkcdcADiYwZQnwJ4AaABAg,Do a replication of every Yoru doing the griddy on site.,0,0,6iGaCmbgxKw
2159,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzXUXvbJ3QfYnPeumJ4AaABAg,This man has the guts to go against rob the yoru main himself,0,0,6iGaCmbgxKw
2160,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugzp7tJHxEGC7_H1Bul4AaABAg,so happy you used a boy pablo song. suits the vibe you shoot for in these edits :) fav yoru main,0,0,6iGaCmbgxKw
2161,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwP414uF7Xy6zcpnVR4AaABAg,"Can I say, watching you play yoru always makes me want to try yoru but I don&#39;t have a big of brain as you.",0,0,6iGaCmbgxKw
2162,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyAVXSQA7oV31n-5yh4AaABAg,"You watch zip tie for his yoru plays<br><br>I watch zip tie for his clean transitions, we are not the same",0,0,6iGaCmbgxKw
2163,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwaF3FwQW6aQVZznMB4AaABAg,Ziptie is the only person that can Griddy backwards,0,0,6iGaCmbgxKw
2164,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyeEzNh1p7p2DVpAEV4AaABAg,clean transitions LOVE IT!,0,0,6iGaCmbgxKw
2165,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugw8yOH8uXVrTsPcoxF4AaABAg,"With this swing you basically have your head at Chest level, Which ducks with someone&#39;s crosshair placement<br><br>But in low rank they&#39;d just hit you",0,0,6iGaCmbgxKw
2166,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxdG_XX0DjbmB1xAqB4AaABAg,Dude I actually had so much fun watching this video. Dead honest truth,0,0,6iGaCmbgxKw
2167,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyKPhy9LaF2LgYzveV4AaABAg,"Hope riot will make that yoru as a spray, nice clips bro!",0,0,6iGaCmbgxKw
2168,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,Ugy6kvL_nW8uMN0INuZ4AaABAg,This has to be one of the best Ziptie videos ever! xD,0,0,6iGaCmbgxKw
2169,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzIdslw69It5RXpZEV4AaABAg,I love your plays and ideas with Yoru,0,0,6iGaCmbgxKw
2170,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgwXeL1jEDJyBbM27Ql4AaABAg,dude the music and the video from the intro FIT SO WELL I LOVE IT<br>i legit can&#39;t not stop watching it,0,0,6iGaCmbgxKw
2171,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgxZ3kl6w8E5akx7dw54AaABAg,I am very happy to know you enjoy some boy pablo &lt;3<br>Also your griddys are sik XD,0,0,6iGaCmbgxKw
2172,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgzWSQdpwcJQWZ8ifHR4AaABAg,bro ur edits and tranzitions are as clean and good as ur gameplay which is incredible,0,0,6iGaCmbgxKw
2173,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyUfwIYGSI-ApcCW654AaABAg,That gritty how do you do it man that was so smooth and have to say your videos make me to play valo and not leave it especially when I play yoru,1,0,6iGaCmbgxKw
2174,Killing Streamers with the Griddy Swing,Ziptie,UCQ8VQZoYPeXF_q0E19UDGYQ,2022-11-25T13:00:03Z,10:55,651,24228,571847,6iGaCmbgxKw,https://www.youtube.com/watch?v=6iGaCmbgxKw,UgyTTtJ7QUC0wAVNSoR4AaABAg,"This is a great video, BUT ABSOLUTELY LOVE THE SONG CHOICE WALLOWS IS SUCH AN UNDERRATED ARTIST FOR VIDEOS",0,0,6iGaCmbgxKw
